date,action,ticker,price,confidence,size,slippage_pct,entry_price,return_pct,exit_reason
2025-04-10,SELL,AVGO,170.9152,65.28,,0.1,152.7721,11.764,horizon
2025-04-10,SELL,BP,24.7712,64.58,,0.1,29.597,-16.389,horizon
2025-04-10,BUY,BP,24.7712,76.23,462.93,0.1,,,
2025-04-10,BUY,CAG,23.6975,76.12,462.93,0.1,,,
2025-04-11,SELL,RHI,45.808,73.3,,0.1,44.8809,1.964,horizon
2025-04-11,SELL,SPY,527.8885,70.48,,0.1,499.5533,5.566,horizon
2025-04-11,SELL,MU,69.3839,69.68,,0.1,64.5655,7.355,horizon
2025-04-11,SELL,ARE,72.1332,69.4,,0.1,76.2218,-5.459,horizon
2025-04-11,BUY,ABT,124.5431,73.88,466.88,0.1,,,
2025-04-11,BUY,RHI,45.808,72.68,466.88,0.1,,,
2025-04-11,BUY,AAPD,17.7908,71.32,466.88,0.1,,,
2025-04-11,BUY,UVIX,67.41,71.02,466.88,0.1,,,
2025-04-14,SELL,AKAM,74.15,72.12,,0.1,70.93,4.435,horizon
2025-04-14,BUY,AKAM,74.15,70.82,417.78,0.1,,,
2025-04-16,SELL,ADM,44.5584,79.7,,0.1,42.868,3.839,horizon
2025-04-16,SELL,CL,91.2417,75.99,,0.1,88.0601,3.509,horizon
2025-04-16,SELL,CCI,96.6916,75.65,,0.1,91.2386,5.871,horizon
2025-04-16,BUY,V,328.8687,71.57,465.19,0.1,,,
2025-04-16,BUY,SPY,519.7024,71.46,465.19,0.1,,,
2025-04-16,BUY,ADM,44.5584,71.41,465.19,0.1,,,
2025-04-17,SELL,BP,26.7449,76.23,,0.1,24.7712,7.86,horizon
2025-04-17,SELL,CAG,23.558,76.12,,0.1,23.6975,-0.688,horizon
2025-04-17,BUY,AMKR,15.7823,72.68,464.34,0.1,,,
2025-04-17,BUY,FOXA,47.5169,72.64,464.34,0.1,,,
2025-04-21,SELL,ABT,128.0883,73.88,,0.1,124.5431,2.744,horizon
2025-04-21,SELL,RHI,41.84,72.68,,0.1,45.808,-8.754,horizon
2025-04-21,SELL,AAPD,18.2276,71.32,,0.1,17.7908,2.353,horizon
2025-04-21,SELL,UVIX,62.66,71.02,,0.1,67.41,-7.139,horizon
2025-04-21,BUY,RHI,41.84,80.73,464.67,0.1,,,
2025-04-21,BUY,CCJ,39.533,75.15,464.67,0.1,,,
2025-04-21,BUY,GOOG,149.3437,74.49,464.67,0.1,,,
2025-04-21,BUY,AVTR,14.96,73.86,464.67,0.1,,,
2025-04-22,SELL,AKAM,73.67,70.82,,0.1,74.15,-0.747,horizon
2025-04-22,BUY,CDE,5.75,77.18,469.27,0.1,,,
2025-04-24,SELL,V,333.2162,71.57,,0.1,328.8687,1.221,horizon
2025-04-24,SELL,SPY,540.494,71.46,,0.1,519.7024,3.897,horizon
2025-04-24,SELL,ADM,47.1181,71.41,,0.1,44.5584,5.639,horizon
2025-04-24,BUY,AAPD,16.8687,73.29,476.36,0.1,,,
2025-04-24,BUY,AMT,205.4355,73.14,476.36,0.1,,,
2025-04-24,BUY,AG,6.2329,72.42,476.36,0.1,,,
2025-04-25,SELL,AMKR,17.3437,72.68,,0.1,15.7823,9.784,horizon
2025-04-25,SELL,FOXA,48.8839,72.64,,0.1,47.5169,2.774,horizon
2025-04-25,BUY,CAG,22.7396,71.32,471.57,0.1,,,
2025-04-25,BUY,CCI,95.6793,69.0,471.57,0.1,,,
2025-04-28,SELL,RHI,41.1911,80.73,,0.1,41.84,-1.65,horizon
2025-04-28,SELL,CCJ,45.2319,75.15,,0.1,39.533,14.301,horizon
2025-04-28,SELL,GOOG,161.8604,74.49,,0.1,149.3437,8.273,horizon
2025-04-28,SELL,AVTR,12.49,73.86,,0.1,14.96,-16.594,horizon
2025-04-28,BUY,AVTR,12.49,75.09,471.95,0.1,,,
2025-04-28,BUY,CART,39.92,68.8,471.95,0.1,,,
2025-04-28,BUY,CLSK,8.57,67.75,471.95,0.1,,,
2025-04-28,BUY,ADM,46.413,67.02,462.18,0.1,,,
2025-04-29,SELL,CDE,5.53,77.18,,0.1,5.75,-3.922,horizon
2025-04-29,BUY,BP,26.5088,70.28,472.94,0.1,,,
2025-05-01,SELL,AAPD,16.529,73.29,,0.1,16.8687,-2.112,horizon
2025-05-01,SELL,AMT,218.2149,73.14,,0.1,205.4355,6.114,horizon
2025-05-01,SELL,AG,5.8733,72.42,,0.1,6.2329,-5.863,horizon
2025-05-01,BUY,XLE,39.1433,70.53,472.88,0.1,,,
2025-05-01,BUY,PBR,10.8156,69.74,472.88,0.1,,,
2025-05-01,BUY,AAPD,16.529,68.96,472.88,0.1,,,
2025-05-02,SELL,CAG,22.5131,71.32,,0.1,22.7396,-1.095,horizon
2025-05-02,SELL,CCI,102.0585,69.0,,0.1,95.6793,6.561,horizon
2025-05-02,BUY,CONL,18.28,69.37,478.07,0.1,,,
2025-05-02,BUY,AI,22.48,66.81,478.07,0.1,,,
2025-05-05,SELL,AVTR,12.63,75.09,,0.1,12.49,1.02,horizon
2025-05-05,SELL,CART,47.09,68.8,,0.1,39.92,17.843,horizon
2025-05-05,SELL,CLSK,8.09,67.75,,0.1,8.57,-5.695,horizon
2025-05-05,SELL,ADM,45.8817,67.02,,0.1,46.413,-1.244,horizon
2025-05-05,BUY,PATH,11.77,68.29,475.07,0.1,,,
2025-05-05,BUY,BTDR,10.25,67.5,475.07,0.1,,,
2025-05-05,BUY,CLSK,8.09,66.86,475.07,0.1,,,
2025-05-05,BUY,ABR,9.0364,66.56,475.07,0.1,,,
2025-05-06,SELL,BP,26.8205,70.28,,0.1,26.5088,1.074,horizon
2025-05-06,BUY,ALT,5.03,66.48,475.65,0.1,,,
2025-05-08,SELL,XLE,39.5357,70.53,,0.1,39.1433,0.901,horizon
2025-05-08,SELL,PBR,11.0367,69.74,,0.1,10.8156,1.943,horizon
2025-05-08,SELL,AAPD,17.8005,68.96,,0.1,16.529,7.585,horizon
2025-05-08,BUY,CLF,7.15,69.65,493.36,0.1,,,
2025-05-08,BUY,LUNR,9.35,65.44,493.36,0.1,,,
2025-05-08,BUY,CART,42.94,65.34,493.36,0.1,,,
2025-05-09,SELL,CONL,17.19,69.37,,0.1,18.28,-6.057,horizon
2025-05-09,SELL,AI,23.37,66.81,,0.1,22.48,3.855,horizon
2025-05-09,BUY,RKLB,20.51,67.06,492.99,0.1,,,
2025-05-09,BUY,AFRM,46.41,66.2,492.99,0.1,,,
2025-05-12,SELL,PATH,13.09,68.29,,0.1,11.77,11.104,horizon
2025-05-12,SELL,BTDR,14.18,67.5,,0.1,10.25,38.203,horizon
2025-05-12,SELL,CLSK,9.62,66.86,,0.1,8.09,18.793,horizon
2025-05-12,SELL,ABR,9.505,66.56,,0.1,9.0364,5.081,horizon
2025-05-12,BUY,UVIX,28.19,67.68,505.43,0.1,,,
2025-05-12,BUY,APLD,5.31,65.82,505.43,0.1,,,
2025-05-12,BUY,AMT,200.5196,64.7,505.43,0.1,,,
2025-05-12,BUY,LLY,750.0168,64.08,505.43,0.1,,,
2025-05-13,SELL,ALT,5.76,66.48,,0.1,5.03,14.398,horizon
2025-05-13,BUY,CI,295.6346,68.62,511.2,0.1,,,
2025-05-15,SELL,CLF,7.43,69.65,,0.1,7.15,3.812,horizon
2025-05-15,SELL,LUNR,11.83,65.44,,0.1,9.35,26.398,horizon
2025-05-15,SELL,CART,44.12,65.34,,0.1,42.94,2.645,horizon
2025-05-15,BUY,BTDR,13.73,70.39,515.25,0.1,,,
2025-05-15,BUY,AAOI,18.87,65.3,515.25,0.1,,,
2025-05-15,BUY,CDE,7.41,64.21,515.25,0.1,,,
2025-05-16,SELL,RKLB,25.57,67.06,,0.1,20.51,24.546,horizon
2025-05-16,SELL,AFRM,52.57,66.2,,0.1,46.41,13.16,horizon
2025-05-16,BUY,LUNR,12.36,64.4,526.4,0.1,,,
2025-05-16,BUY,AS,31.14,63.79,526.4,0.1,,,
2025-05-19,SELL,UVIX,28.41,67.68,,0.1,28.19,0.68,horizon
2025-05-19,SELL,APLD,6.82,65.82,,0.1,5.31,28.308,horizon
2025-05-19,SELL,AMT,207.473,64.7,,0.1,200.5196,3.364,horizon
2025-05-19,SELL,LLY,751.0966,64.08,,0.1,750.0168,0.044,horizon
2025-05-19,BUY,CRGY,8.6532,63.79,527.49,0.1,,,
2025-05-19,BUY,EOSE,6.51,63.25,527.49,0.1,,,
2025-05-19,BUY,ACHR,11.39,63.05,527.49,0.1,,,
2025-05-19,BUY,CLMT,13.82,62.11,527.49,0.1,,,
2025-05-20,SELL,CI,318.2657,68.62,,0.1,295.6346,7.547,horizon
2025-05-20,BUY,BROS,67.46,62.88,532.62,0.1,,,
2025-05-22,SELL,BTDR,15.08,70.39,,0.1,13.73,9.723,horizon
2025-05-22,SELL,AAOI,17.61,65.3,,0.1,18.87,-6.771,horizon
2025-05-22,SELL,CDE,7.72,64.21,,0.1,7.41,4.079,horizon
2025-05-22,BUY,AAOI,17.61,68.3,525.88,0.1,,,
2025-05-22,BUY,BTDR,15.08,65.92,525.88,0.1,,,
2025-05-22,BUY,ACAD,21.55,63.6,511.63,0.1,,,
2025-05-23,SELL,LUNR,11.34,64.4,,0.1,12.36,-8.344,horizon
2025-05-23,SELL,AS,37.04,63.79,,0.1,31.14,18.828,horizon
2025-05-23,BUY,LUNR,11.34,67.15,526.01,0.1,,,
2025-05-23,BUY,CONL,28.08,64.32,526.01,0.1,,,
2025-05-27,SELL,CRGY,8.3734,63.79,,0.1,8.6532,-3.33,horizon
2025-05-27,SELL,EOSE,5.89,63.25,,0.1,6.51,-9.614,horizon
2025-05-27,SELL,ACHR,10.92,63.05,,0.1,11.39,-4.222,horizon
2025-05-27,SELL,CLMT,14.62,62.11,,0.1,13.82,5.683,horizon
2025-05-27,BUY,APLD,7.59,63.45,532.66,0.1,,,
2025-05-27,BUY,ACHR,10.92,62.63,532.66,0.1,,,
2025-05-27,BUY,CRGY,8.3734,61.5,532.66,0.1,,,
2025-05-27,BUY,CLF,6.38,60.51,532.66,0.1,,,
2025-05-28,SELL,BROS,70.69,62.88,,0.1,67.46,4.683,horizon
2025-05-28,BUY,AS,37.73,60.57,489.4,0.1,,,
2025-05-30,SELL,AAOI,15.42,68.3,,0.1,17.61,-12.524,horizon
2025-05-30,SELL,BTDR,12.86,65.92,,0.1,15.08,-14.807,horizon
2025-05-30,SELL,ACAD,21.57,63.6,,0.1,21.55,-0.007,horizon
2025-05-30,BUY,SMR,31.99,64.51,507.87,0.1,,,
2025-05-30,BUY,INTC,19.55,62.65,507.87,0.1,,,
2025-05-30,BUY,ASTS,23.07,60.95,390.92,0.1,,,
2025-06-02,SELL,LUNR,11.01,67.15,,0.1,11.34,-3.007,horizon
2025-06-02,SELL,CONL,24.5,64.32,,0.1,28.08,-12.837,horizon
2025-06-02,BUY,CC,9.2309,60.17,525.31,0.1,,,
2025-06-03,SELL,APLD,10.25,63.45,,0.1,7.59,34.911,horizon
2025-06-03,SELL,ACHR,9.72,62.63,,0.1,10.92,-11.078,horizon
2025-06-03,SELL,CRGY,8.7689,61.5,,0.1,8.3734,4.619,horizon
2025-06-03,SELL,CLF,7.56,60.51,,0.1,6.38,18.377,horizon
2025-06-04,SELL,AS,37.23,60.57,,0.1,37.73,-1.424,horizon
2025-06-05,BUY,TSLL,9.3026,61.48,537.67,0.1,,,
2025-06-05,BUY,MSTR,368.79,60.05,537.67,0.1,,,
2025-06-06,SELL,SMR,34.36,64.51,,0.1,31.99,7.301,horizon
2025-06-06,SELL,INTC,20.06,62.65,,0.1,19.55,2.506,horizon
2025-06-06,SELL,ASTS,31.19,60.95,,0.1,23.07,35.062,horizon
2025-06-09,SELL,CC,11.0771,60.17,,0.1,9.2309,19.88,horizon
2025-06-09,BUY,APLD,13.02,61.55,548.47,0.1,,,
2025-06-11,BUY,CLF,7.37,62.35,549.65,0.1,,,
2025-06-11,BUY,AVTR,13.52,60.99,549.65,0.1,,,
2025-06-11,BUY,AG,8.3379,60.46,549.65,0.1,,,
2025-06-12,SELL,TSLL,11.5595,61.48,,0.1,9.3026,24.137,horizon
2025-06-12,SELL,MSTR,379.76,60.05,,0.1,368.79,2.872,horizon
2025-06-12,BUY,MSTR,379.76,60.66,547.32,0.1,,,
2025-06-13,BUY,CC,10.7825,62.83,544.06,0.1,,,
2025-06-13,BUY,INTC,20.14,60.72,544.06,0.1,,,
2025-06-13,BUY,AEO,9.0169,60.12,544.06,0.1,,,
2025-06-16,SELL,APLD,11.55,61.55,,0.1,13.02,-11.379,horizon
2025-06-16,BUY,APLD,11.55,65.42,547.56,0.1,,,
2025-06-16,BUY,ALT,6.87,60.44,547.56,0.1,,,
2025-06-16,BUY,CAVA,74.5,60.28,547.56,0.1,,,
2025-06-18,SELL,CLF,7.33,62.35,,0.1,7.37,-0.642,horizon
2025-06-18,SELL,AVTR,13.29,60.99,,0.1,13.52,-1.799,horizon
2025-06-18,SELL,AG,8.3479,60.46,,0.1,8.3379,0.02,horizon
2025-06-18,BUY,TSLL,11.7302,62.94,544.7,0.1,,,
2025-06-18,BUY,AES,10.0056,62.87,544.7,0.1,,,
2025-06-18,BUY,AG,8.3479,62.61,535.44,0.1,,,
2025-06-20,SELL,MSTR,369.7,60.66,,0.1,379.76,-2.746,horizon
2025-06-20,BUY,ASTS,45.94,62.55,532.33,0.1,,,
2025-06-23,SELL,CC,10.4094,62.83,,0.1,10.7825,-3.557,horizon
2025-06-23,SELL,INTC,21.19,60.72,,0.1,20.14,5.108,horizon
2025-06-23,SELL,AEO,9.3946,60.12,,0.1,9.0169,4.085,horizon
2025-06-23,BUY,INTC,21.19,63.22,547.99,0.1,,,
2025-06-23,BUY,CLF,6.92,62.53,547.99,0.1,,,
2025-06-23,BUY,CRGY,8.6532,62.52,547.99,0.1,,,
2025-06-24,SELL,APLD,10.32,65.42,,0.1,11.55,-10.739,horizon
2025-06-24,SELL,ALT,7.19,60.44,,0.1,6.87,4.553,horizon
2025-06-24,SELL,CAVA,74.23,60.28,,0.1,74.5,-0.462,horizon
2025-06-24,BUY,MSTR,377.02,61.38,552.43,0.1,,,
2025-06-24,BUY,TSLA,340.47,61.27,552.43,0.1,,,
2025-06-24,BUY,ALT,7.19,61.05,552.43,0.1,,,
2025-06-26,SELL,TSLL,11.8708,62.94,,0.1,11.7302,1.098,horizon
2025-06-26,SELL,AES,10.2814,62.87,,0.1,10.0056,2.654,horizon
2025-06-26,SELL,AG,8.3778,62.61,,0.1,8.3479,0.259,horizon
2025-06-26,BUY,TSLL,11.8708,68.38,537.39,0.1,,,
2025-06-27,SELL,ASTS,49.36,62.55,,0.1,45.94,7.337,horizon
2025-06-27,BUY,ASTS,49.36,63.35,535.57,0.1,,,
2025-06-27,BUY,APP,333.78,60.79,535.57,0.1,,,
2025-06-30,SELL,INTC,22.4,63.22,,0.1,21.19,5.605,horizon
2025-06-30,SELL,CLF,7.6,62.53,,0.1,6.92,9.717,horizon
2025-06-30,SELL,CRGY,8.2962,62.52,,0.1,8.6532,-4.221,horizon
2025-06-30,BUY,CONL,46.13,62.75,536.02,0.1,,,
2025-06-30,BUY,AAOI,25.69,61.7,536.02,0.1,,,
2025-06-30,BUY,INTC,22.4,61.64,536.02,0.1,,,
2025-07-01,SELL,MSTR,373.3,61.38,,0.1,377.02,-1.086,horizon
2025-07-01,SELL,TSLA,300.71,61.27,,0.1,340.47,-11.766,horizon
2025-07-01,SELL,ALT,4.23,61.05,,0.1,7.19,-41.227,horizon
2025-07-01,BUY,TSLA,300.71,64.54,526.78,0.1,,,
2025-07-01,BUY,AMDL,7.83,61.97,526.78,0.1,,,
2025-07-03,SELL,TSLL,11.0024,68.38,,0.1,11.8708,-7.408,horizon
2025-07-03,BUY,TSLL,11.0024,64.0,537.3,0.1,,,
2025-07-07,SELL,ASTS,45.69,63.35,,0.1,49.36,-7.528,horizon
2025-07-07,SELL,APP,345.0,60.79,,0.1,333.78,3.258,horizon
2025-07-07,BUY,APP,345.0,60.59,528.2,0.1,,,
2025-07-07,BUY,BBAI,7.78,60.01,528.2,0.1,,,
2025-07-08,SELL,CONL,46.86,62.75,,0.1,46.13,1.481,horizon
2025-07-08,SELL,AAOI,26.88,61.7,,0.1,25.69,4.528,horizon
2025-07-08,SELL,INTC,23.59,61.64,,0.1,22.4,5.207,horizon
2025-07-08,BUY,AAOI,26.88,60.79,531.48,0.1,,,
2025-07-08,BUY,CONL,46.86,60.5,531.48,0.1,,,
2025-07-09,SELL,TSLA,295.88,64.54,,0.1,300.71,-1.705,horizon
2025-07-09,SELL,AMDL,8.07,61.97,,0.1,7.83,2.962,horizon
2025-07-09,BUY,TSLA,295.88,64.22,534.83,0.1,,,
2025-07-09,BUY,UVIX,19.83,60.18,534.83,0.1,,,
2025-07-11,SELL,TSLL,10.7639,64.0,,0.1,11.0024,-2.266,horizon
2025-07-11,BUY,CIFR,5.87,62.01,536.88,0.1,,,
2025-07-14,SELL,APP,355.9,60.59,,0.1,345.0,3.056,horizon
2025-07-14,SELL,BBAI,6.92,60.01,,0.1,7.78,-11.143,horizon
2025-07-14,BUY,BBAI,6.92,62.96,544.09,0.1,,,
2025-07-14,BUY,APP,355.9,60.82,544.09,0.1,,,
2025-07-15,SELL,AAOI,29.24,60.79,,0.1,26.88,8.671,horizon
2025-07-15,SELL,CONL,55.51,60.5,,0.1,46.86,18.341,horizon
2025-07-15,BUY,NOW,191.384,60.95,541.97,0.1,,,
2025-07-15,BUY,CLF,9.07,60.5,541.97,0.1,,,
2025-07-16,SELL,TSLA,321.67,64.22,,0.1,295.88,8.608,horizon
2025-07-16,SELL,UVIX,20.31,60.18,,0.1,19.83,2.318,horizon
2025-07-16,BUY,ADBE,361.77,60.59,545.36,0.1,,,
2025-07-18,SELL,CIFR,6.36,62.01,,0.1,5.87,8.239,horizon
2025-07-18,BUY,CI,290.9775,60.24,550.88,0.1,,,
2025-07-21,SELL,BBAI,7.4,62.96,,0.1,6.92,6.829,horizon
2025-07-21,SELL,APP,366.17,60.82,,0.1,355.9,2.783,horizon
2025-07-22,SELL,NOW,192.474,60.95,,0.1,191.384,0.469,horizon
2025-07-22,SELL,CLF,11.32,60.5,,0.1,9.07,24.682,horizon
2025-07-22,BUY,NOW,192.474,61.81,555.11,0.1,,,
2025-07-22,BUY,MU,109.0618,60.1,555.11,0.1,,,
2025-07-23,SELL,ADBE,372.46,60.59,,0.1,361.77,2.852,horizon
2025-07-25,SELL,CI,291.6269,60.24,,0.1,290.9775,0.123,horizon
2025-07-28,BUY,BULL,15.72,60.01,555.81,0.1,,,
2025-07-29,SELL,NOW,198.64,61.81,,0.1,192.474,3.1,horizon
2025-07-29,SELL,MU,111.7978,60.1,,0.1,109.0618,2.406,horizon
2025-07-30,BUY,META,693.5812,61.1,552.99,0.1,,,
2025-07-31,BUY,INTC,19.8,61.04,556.5,0.1,,,
2025-07-31,BUY,MSTR,401.86,60.24,556.5,0.1,,,
2025-08-01,BUY,NOW,182.874,61.81,550.86,0.1,,,
2025-08-01,BUY,COIN,314.69,60.37,550.86,0.1,,,
2025-08-04,SELL,BULL,14.29,60.01,,0.1,15.72,-9.188,horizon
2025-08-04,BUY,RHI,33.1039,61.91,555.93,0.1,,,
2025-08-05,BUY,ABNB,129.96,60.5,553.07,0.1,,,
2025-08-06,SELL,META,770.1812,61.1,,0.1,693.5812,10.933,horizon
2025-08-07,SELL,INTC,19.77,61.04,,0.1,19.8,-0.251,horizon
2025-08-07,SELL,MSTR,402.01,60.24,,0.1,401.86,-0.063,horizon
2025-08-07,BUY,MSTR,402.01,61.37,551.97,0.1,,,
2025-08-07,BUY,INTC,19.77,60.71,551.97,0.1,,,
2025-08-07,BUY,ASTS,47.71,60.13,551.97,0.1,,,
2025-08-08,SELL,NOW,174.502,61.81,,0.1,182.874,-4.673,horizon
2025-08-08,SELL,COIN,310.54,60.37,,0.1,314.69,-1.417,horizon
2025-08-08,BUY,NOW,174.502,64.97,550.97,0.1,,,
2025-08-08,BUY,COIN,310.54,61.81,550.97,0.1,,,
2025-08-11,SELL,RHI,31.6295,61.91,,0.1,33.1039,-4.549,horizon
2025-08-11,BUY,CAVA,82.3,61.02,551.12,0.1,,,
2025-08-11,BUY,CRM,231.3227,60.24,551.12,0.1,,,
2025-08-11,BUY,PATH,10.44,60.08,551.12,0.1,,,
2025-08-12,SELL,ABNB,121.61,60.5,,0.1,129.96,-6.519,horizon
2025-08-12,BUY,LLY,636.0314,60.01,556.1,0.1,,,
2025-08-14,SELL,MSTR,372.94,61.37,,0.1,402.01,-7.324,horizon
2025-08-14,SELL,INTC,23.86,60.71,,0.1,19.77,20.567,horizon
2025-08-14,SELL,ASTS,48.5,60.13,,0.1,47.71,1.554,horizon
2025-08-14,BUY,MSTR,372.94,64.45,554.32,0.1,,,
2025-08-15,SELL,NOW,173.448,64.97,,0.1,174.502,-0.703,horizon
2025-08-15,SELL,COIN,317.55,61.81,,0.1,310.54,2.155,horizon
2025-08-15,BUY,COIN,317.55,62.01,556.41,0.1,,,
2025-08-18,SELL,CAVA,69.79,61.02,,0.1,82.3,-15.285,horizon
2025-08-18,SELL,CRM,242.5468,60.24,,0.1,231.3227,4.747,horizon
2025-08-18,SELL,PATH,11.17,60.08,,0.1,10.44,6.885,horizon
2025-08-19,SELL,LLY,701.0089,60.01,,0.1,636.0314,10.106,horizon
2025-08-19,BUY,CEG,316.4473,60.9,553.49,0.1,,,
2025-08-19,BUY,INTU,696.313,60.74,553.49,0.1,,,
2025-08-20,BUY,INTC,23.54,62.49,553.88,0.1,,,
2025-08-21,SELL,MSTR,337.58,64.45,,0.1,372.94,-9.572,horizon
2025-08-21,BUY,MSTR,337.58,64.76,552.71,0.1,,,
2025-08-22,SELL,COIN,319.85,62.01,,0.1,317.55,0.624,horizon
2025-08-22,BUY,COIN,319.85,61.39,555.99,0.1,,,
2025-08-26,SELL,CEG,315.7939,60.9,,0.1,316.4473,-0.306,horizon
2025-08-26,SELL,INTU,655.1021,60.74,,0.1,696.313,-6.013,horizon
2025-08-26,BUY,CEG,315.7939,61.7,554.27,0.1,,,
2025-08-27,SELL,INTC,24.85,62.49,,0.1,23.54,5.459,horizon
2025-08-28,SELL,MSTR,338.84,64.76,,0.1,337.58,0.273,horizon
2025-08-28,BUY,MSTR,338.84,61.81,554.01,0.1,,,
2025-08-29,SELL,COIN,304.54,61.39,,0.1,319.85,-4.882,horizon
2025-08-29,BUY,COIN,304.54,61.93,552.24,0.1,,,
2025-09-03,SELL,CEG,307.7141,61.7,,0.1,315.7939,-2.656,horizon
2025-09-03,BUY,CEG,307.7141,62.38,551.69,0.1,,,
2025-09-04,BUY,AI,15.46,60.0,551.9,0.1,,,
2025-09-05,SELL,MSTR,335.87,61.81,,0.1,338.84,-0.976,horizon
2025-09-05,BUY,AMD,151.14,60.15,551.44,0.1,,,
2025-09-08,SELL,COIN,302.2,61.93,,0.1,304.54,-0.868,horizon
2025-09-08,BUY,COIN,302.2,60.0,551.69,0.1,,,
2025-09-10,SELL,CEG,319.2055,62.38,,0.1,307.7141,3.631,horizon
2025-09-10,BUY,CEG,319.2055,60.68,555.97,0.1,,,
2025-09-11,SELL,AI,16.4,60.0,,0.1,15.46,5.974,horizon
2025-09-12,SELL,AMD,158.57,60.15,,0.1,151.14,4.811,horizon
2025-09-15,SELL,COIN,327.02,60.0,,0.1,302.2,8.105,horizon
2025-09-17,SELL,CEG,320.4773,60.68,,0.1,319.2055,0.298,horizon
2025-09-23,BUY,TSLL,18.6895,61.15,558.24,0.1,,,
2025-09-23,BUY,INTC,29.34,60.38,558.24,0.1,,,
2025-09-23,BUY,BTDR,16.57,60.22,558.24,0.1,,,
2025-09-24,BUY,CLSK,14.45,60.52,563.74,0.1,,,
2025-09-25,BUY,AFRM,77.94,60.48,560.61,0.1,,,
2025-09-25,BUY,MU,156.6028,60.22,560.61,0.1,,,
2025-09-26,BUY,BBAI,6.73,61.06,561.61,0.1,,,
2025-09-30,SELL,TSLL,20.2325,61.15,,0.1,18.6895,8.148,horizon
2025-09-30,SELL,INTC,33.55,60.38,,0.1,29.34,14.235,horizon
2025-09-30,SELL,BTDR,17.09,60.22,,0.1,16.57,3.035,horizon
2025-09-30,BUY,AAL,11.24,61.09,564.49,0.1,,,
2025-10-01,SELL,CLSK,14.59,60.52,,0.1,14.45,0.868,horizon
2025-10-01,BUY,CLSK,14.59,62.67,569.73,0.1,,,
2025-10-01,BUY,META,716.1423,60.18,569.73,0.1,,,
2025-10-01,BUY,ABAT,5.19,60.13,569.73,0.1,,,
2025-10-02,SELL,AFRM,77.43,60.48,,0.1,77.94,-0.754,horizon
2025-10-02,SELL,MU,183.4838,60.22,,0.1,156.6028,17.048,horizon
2025-10-03,SELL,BBAI,7.19,61.06,,0.1,6.73,6.728,horizon
2025-10-03,BUY,ALAB,200.74,60.22,573.25,0.1,,,
2025-10-06,BUY,AVGO,334.1483,60.64,582.46,0.1,,,
2025-10-06,BUY,INTC,36.59,60.23,582.46,0.1,,,
2025-10-07,SELL,AAL,11.66,61.09,,0.1,11.24,3.633,horizon
2025-10-07,BUY,LUNR,11.79,60.34,583.27,0.1,,,
2025-10-08,SELL,CLSK,18.98,62.67,,0.1,14.59,29.959,horizon
2025-10-08,SELL,META,716.6415,60.18,,0.1,716.1423,-0.03,horizon
2025-10-08,SELL,ABAT,5.98,60.13,,0.1,5.19,15.106,horizon
2025-10-08,BUY,ABAT,5.98,61.05,591.37,0.1,,,
2025-10-08,BUY,META,716.6415,60.69,591.37,0.1,,,
2025-10-08,BUY,BX,157.7194,60.44,591.37,0.1,,,
2025-10-08,BUY,AI,19.13,60.36,591.37,0.1,,,
2025-10-10,SELL,ALAB,206.21,60.22,,0.1,200.74,2.622,horizon
2025-10-10,BUY,ADBE,337.51,62.82,585.89,0.1,,,
2025-10-10,BUY,CDNS,327.0,62.68,585.89,0.1,,,
2025-10-10,BUY,CONL,41.12,62.07,573.48,0.1,,,
2025-10-13,SELL,AVGO,355.2735,60.64,,0.1,334.1483,6.216,horizon
2025-10-13,SELL,INTC,37.22,60.23,,0.1,36.59,1.62,horizon
2025-10-13,BUY,AMDL,17.35,63.04,605.6,0.1,,,
2025-10-13,BUY,MSTR,315.47,61.68,605.6,0.1,,,
2025-10-14,SELL,LUNR,13.85,60.34,,0.1,11.79,17.355,horizon
2025-10-14,BUY,ALAB,161.55,64.82,615.67,0.1,,,
2025-10-15,SELL,ABAT,8.95,61.05,,0.1,5.98,49.516,horizon
2025-10-15,SELL,META,716.3519,60.69,,0.1,716.6415,-0.14,horizon
2025-10-15,SELL,BX,159.127,60.44,,0.1,157.7194,0.792,horizon
2025-10-15,SELL,AI,19.27,60.36,,0.1,19.13,0.631,horizon
2025-10-15,BUY,LUNR,12.88,63.48,608.59,0.1,,,
2025-10-15,BUY,PATH,16.69,61.59,608.59,0.1,,,
2025-10-15,BUY,USO,68.99,60.98,608.59,0.1,,,
2025-10-15,BUY,ACHR,13.03,60.7,608.59,0.1,,,
2025-10-17,SELL,ADBE,333.26,62.82,,0.1,337.51,-1.358,horizon
2025-10-17,SELL,CDNS,326.12,62.68,,0.1,327.0,-0.369,horizon
2025-10-17,SELL,CONL,36.22,62.07,,0.1,41.12,-12.004,horizon
2025-10-17,BUY,ADBE,333.26,65.78,597.92,0.1,,,
2025-10-17,BUY,CDNS,326.12,63.87,597.92,0.1,,,
2025-10-17,BUY,NOW,180.72,63.49,522.14,0.1,,,
2025-10-20,SELL,AMDL,21.21,63.04,,0.1,17.35,22.126,horizon
2025-10-20,SELL,MSTR,296.61,61.68,,0.1,315.47,-6.072,horizon
2025-10-20,BUY,MSTR,296.61,65.75,605.3,0.1,,,
2025-10-20,BUY,AMDL,21.21,63.4,605.3,0.1,,,
